,asset,latitude,longitude,time,SPEED,HEADING,REASONS,DISTANCE_TRAVELED,ODOMETER,LOADTS,STATUS
43607,185,39.158038,-84.404749,2/1/2018 11:54,0.0,NWW,12,0.0,28081.1,2/1/2018 11:54,8223
43660,185,39.16252,-84.422752,2/1/2018 11:43,0.0,E,7,0.0,28081.1,2/1/2018 11:43,31
43663,185,39.158038,-84.404749,2/1/2018 11:54,0.0,NWW,12,0.0,28081.1,2/1/2018 11:54,8223
43674,185,39.16252,-84.422752,2/1/2018 11:41,0.0,E,7,0.0,28081.1,2/1/2018 11:41,31
43688,185,39.165504999999996,-84.420438,2/1/2018 11:46,18.0,SSE,12,0.0,28081.5,2/1/2018 11:46,8223
43695,185,39.16252,-84.422752,2/1/2018 11:42,0.0,E,12,0.0,28081.1,2/1/2018 11:42,8223
43696,185,39.162535999999996,-84.421201,2/1/2018 11:44,0.0,E,7,0.1,28081.2,2/1/2018 11:44,31
43713,185,39.158038,-84.404749,2/1/2018 11:53,0.0,NWW,12,0.0,28081.1,2/1/2018 11:53,8223
43740,185,39.158038,-84.404749,2/1/2018 11:53,0.0,NWW,12,0.0,28081.1,2/1/2018 11:53,8223
43745,185,39.162527000000004,-84.418689,2/1/2018 11:46,29.5,S,12,0.2,28081.8,2/1/2018 11:46,8223
43765,185,39.161747999999996,-84.413352,2/1/2018 11:47,25.2,NEE,7,0.7,28082.3,2/1/2018 11:47,31
43772,185,39.158038,-84.404749,2/1/2018 11:51,0.0,NWW,12,0.0,28081.1,2/1/2018 11:51,8223
43776,185,39.158038,-84.404749,2/1/2018 11:51,0.0,NWW,"12,9",0.0,28081.1,2/1/2018 11:51,9247
43831,185,39.165137,-84.42027900000001,2/1/2018 11:46,28.4,SSE,7,0.0,28081.6,2/1/2018 11:46,31
43836,185,39.158038,-84.404749,2/1/2018 11:54,0.0,NWW,12,0.0,28081.1,2/1/2018 11:54,40991
43844,185,39.158038,-84.404749,2/1/2018 11:51,0.0,NWW,7,0.0,28081.1,2/1/2018 11:51,31
43845,185,39.160092,-84.417609,2/1/2018 11:47,28.9,NEE,12,0.5,28082.0,2/1/2018 11:47,8223
43846,185,39.157962,-84.404517,2/1/2018 11:50,6.4,W,"7,10",-0.4,28081.1,2/1/2018 11:50,1055
43869,185,39.162537,-84.421207,2/1/2018 11:43,2.7,E,12,0.1,28081.2,2/1/2018 11:43,8223
43878,185,39.165715999999996,-84.422337,2/1/2018 11:45,24.1,E,12,0.3,28081.4,2/1/2018 11:45,8223
43879,185,39.158038,-84.404749,2/1/2018 11:55,0.0,NWW,12,0.0,28081.1,2/1/2018 11:55,8223
43901,185,39.158038,-84.404749,2/1/2018 11:55,0.0,NWW,12,0.0,28081.1,2/1/2018 11:55,8223
43921,185,39.160117,-84.40450200000001,2/1/2018 11:48,7.0,SW,12,-0.4,28081.2,2/1/2018 11:48,8223
43923,185,39.164471,-84.41972,2/1/2018 11:46,34.1,SE,12,0.1,28081.6,2/1/2018 11:46,8223
43945,185,39.158038,-84.404749,2/1/2018 11:55,0.0,NWW,7,0.0,28081.1,2/1/2018 11:55,31
44007,185,39.162502,-84.422009,2/1/2018 11:43,6.5,NNE,7,0.0,28081.2,2/1/2018 11:43,31
44013,185,39.160021,-84.404537,2/1/2018 11:49,12.7,S,"12,10",-0.4,28081.2,2/1/2018 11:49,9247
44018,185,39.16131,-84.41880400000001,2/1/2018 11:46,32.3,S,12,0.3,28081.8,2/1/2018 11:46,8223
44020,185,39.162527000000004,-84.421139,2/1/2018 11:44,0.0,E,12,0.0,28081.1,2/1/2018 11:44,40991
44026,185,39.158038,-84.404749,2/1/2018 11:52,0.0,NWW,7,0.0,28081.1,2/1/2018 11:52,31
44036,185,39.158006,-84.403929,2/1/2018 11:49,8.1,SW,12,-0.3,28081.2,2/1/2018 11:49,8223
44045,185,39.158038,-84.404749,2/1/2018 11:54,0.0,NWW,7,0.0,28081.1,2/1/2018 11:54,31
44053,185,39.158038,-84.404749,2/1/2018 11:51,0.0,NWW,12,0.0,28081.1,2/1/2018 11:52,40991
44055,185,39.163236,-84.41874,2/1/2018 11:46,30.1,SSE,7,0.2,28081.7,2/1/2018 11:46,31
44107,185,39.16252,-84.422752,2/1/2018 11:42,0.0,E,"12,9",0.0,28081.1,2/1/2018 11:42,9247
44115,185,39.160771999999994,-84.404015,2/1/2018 11:48,0.0,SSW,7,-0.4,28081.1,2/1/2018 11:48,32799
44119,185,39.158038,-84.404749,2/1/2018 11:50,0.0,NWW,7,-0.4,28081.1,2/1/2018 11:50,31
44126,185,39.16252,-84.422752,2/1/2018 11:41,0.0,E,7,0.0,28081.1,2/1/2018 11:41,31
44130,185,39.158038,-84.404749,2/1/2018 11:55,0.0,NWW,7,0.0,28081.1,2/1/2018 11:55,31
44145,185,39.158038,-84.404749,2/1/2018 11:54,0.0,NWW,7,0.0,28081.1,2/1/2018 11:54,31
44150,185,39.16252,-84.422752,2/1/2018 11:42,0.0,E,7,0.0,28081.1,2/1/2018 11:42,31
44152,185,39.158035,-84.404739,2/1/2018 11:50,2.9,NW,7,-0.4,28081.1,2/1/2018 11:50,31
44169,185,39.158038,-84.404749,2/1/2018 11:54,0.0,NWW,12,0.0,28081.1,2/1/2018 11:54,8223
44172,185,39.160106,-84.404513,2/1/2018 11:48,0.0,SW,9,-0.4,28081.2,2/1/2018 11:48,9247
44176,185,39.16252,-84.422752,2/1/2018 11:43,0.0,E,12,0.0,28081.1,2/1/2018 11:43,8223
44178,185,39.159853000000005,-84.418552,2/1/2018 11:46,13.1,SE,12,0.4,28081.9,2/1/2018 11:46,8223
44179,185,39.158038,-84.404749,2/1/2018 11:50,0.0,NWW,12,-0.4,28081.1,2/1/2018 11:50,40991
44184,185,39.158038,-84.404749,2/1/2018 11:52,0.0,NWW,12,0.0,28081.1,2/1/2018 11:52,8223
44190,185,39.158038,-84.404749,2/1/2018 11:51,0.0,NWW,12,0.0,28081.1,2/1/2018 11:51,8223
44191,185,39.164302,-84.41957099999999,2/1/2018 11:46,34.0,SE,7,0.1,28081.6,2/1/2018 11:46,31
44202,185,39.158038,-84.404749,2/1/2018 11:54,0.0,NWW,7,0.0,28081.1,2/1/2018 11:54,31
44209,185,39.161333,-84.404576,2/1/2018 11:48,28.1,E,12,1.2,28082.7,2/1/2018 11:48,8223
44215,185,39.157969,-84.404036,2/1/2018 11:49,7.4,W,7,-0.3,28081.2,2/1/2018 11:50,31
44218,185,39.160106,-84.404512,2/1/2018 11:49,0.0,SW,7,-0.4,28081.2,2/1/2018 11:49,31
44220,185,39.157959999999996,-84.40444699999999,2/1/2018 11:50,0.0,W,9,-0.4,28081.1,2/1/2018 11:50,42015
44243,185,39.161183,-84.41480200000001,2/1/2018 11:47,33.2,NEE,12,0.6,28082.2,2/1/2018 11:47,8223
44261,185,39.158038,-84.404749,2/1/2018 11:50,0.0,NWW,7,-0.4,28081.1,2/1/2018 11:50,31
44271,185,39.161457,-84.40577900000001,2/1/2018 11:48,33.0,E,7,1.1,28082.7,2/1/2018 11:48,31
44292,185,39.161892,-84.412177,2/1/2018 11:47,30.0,E,7,0.8,28082.3,2/1/2018 11:47,31
44318,185,39.162535999999996,-84.421201,2/1/2018 11:44,0.0,E,7,0.1,28081.2,2/1/2018 11:44,31
44333,185,39.165238,-84.423057,2/1/2018 11:45,25.5,N,12,0.2,28081.4,2/1/2018 11:45,8223
44339,185,39.163546999999994,-84.42213000000001,2/1/2018 11:45,22.0,NWW,7,0.1,28081.2,2/1/2018 11:45,31
44345,185,39.158038,-84.404749,2/1/2018 11:55,0.0,NWW,7,0.0,28081.1,2/1/2018 11:55,31
44358,185,39.158038,-84.404749,2/1/2018 11:50,0.0,NWW,7,-0.4,28081.1,2/1/2018 11:50,31
44369,185,39.159507,-84.403786,2/1/2018 11:49,14.2,S,"7,10",-0.4,28081.1,2/1/2018 11:49,1055
44388,185,39.158038,-84.404749,2/1/2018 11:51,0.0,NWW,7,0.0,28081.1,2/1/2018 11:51,31
44389,185,39.158642,-84.403858,2/1/2018 11:49,19.8,S,7,-0.3,28081.2,2/1/2018 11:49,31
44399,185,39.158038,-84.404749,2/1/2018 11:53,0.0,NWW,7,0.0,28081.1,2/1/2018 11:53,31
44407,185,39.164141,-84.422993,2/1/2018 11:45,25.8,NNW,12,0.2,28081.3,2/1/2018 11:45,8223
44413,185,39.16571,-84.421262,2/1/2018 11:45,24.5,E,12,0.4,28081.5,2/1/2018 11:45,8223
44419,185,39.16252,-84.422752,2/1/2018 11:42,0.0,E,7,0.0,28081.1,2/1/2018 11:42,31
44435,185,39.158038,-84.404749,2/1/2018 11:52,0.0,NWW,7,0.0,28081.1,2/1/2018 11:52,31
44452,185,39.158038,-84.404749,2/1/2018 11:51,0.0,NWW,12,0.0,28081.1,2/1/2018 11:51,8223
44453,185,39.162535999999996,-84.421201,2/1/2018 11:44,0.0,E,12,0.1,28081.2,2/1/2018 11:44,8223
44473,185,39.16256,-84.42169799999999,2/1/2018 11:43,14.3,E,12,0.1,28081.2,2/1/2018 11:43,8223
44482,185,39.162535999999996,-84.421201,2/1/2018 11:44,0.0,E,12,0.1,28081.2,2/1/2018 11:44,8223
44501,185,39.158038,-84.404749,2/1/2018 11:55,0.0,NWW,7,0.0,28081.1,2/1/2018 11:55,31
44509,185,39.158038,-84.404749,2/1/2018 11:52,0.0,NWW,7,0.0,28081.1,2/1/2018 11:52,31
44510,185,39.158038,-84.404749,2/1/2018 11:52,0.0,NWW,12,0.0,28081.1,2/1/2018 11:52,8223
44524,185,39.158038,-84.404749,2/1/2018 11:54,0.0,NWW,7,0.0,28081.1,2/1/2018 11:54,31
44536,185,39.158038,-84.404749,2/1/2018 11:53,0.0,NWW,12,0.0,28081.1,2/1/2018 11:53,8223
44542,185,39.158038,-84.404749,2/1/2018 11:53,0.0,NWW,7,0.0,28081.1,2/1/2018 11:53,31
44543,185,39.162535999999996,-84.421201,2/1/2018 11:43,0.0,E,9,0.1,28081.2,2/1/2018 11:43,9247
44547,185,39.158038,-84.404749,2/1/2018 11:52,0.0,NWW,7,0.0,28081.1,2/1/2018 11:52,31
44554,185,39.162439,-84.42246999999999,2/1/2018 11:43,9.4,SEE,7,0.0,28081.1,2/1/2018 11:43,31
44564,185,39.16252,-84.422752,2/1/2018 11:41,0.0,E,7,0.0,28081.1,2/1/2018 11:41,31
44566,185,39.16252,-84.422752,2/1/2018 11:42,0.0,E,12,0.0,28081.1,2/1/2018 11:42,8223
44625,185,39.158038,-84.404749,2/1/2018 11:52,0.0,NWW,12,0.0,28081.1,2/1/2018 11:52,40991
44641,185,39.161482,-84.406233,2/1/2018 11:48,38.4,E,12,1.1,28082.6,2/1/2018 11:48,8223
44648,185,39.158038,-84.404749,2/1/2018 11:51,0.0,NWW,7,0.0,28081.1,2/1/2018 11:51,31
44669,185,39.158038,-84.404749,2/1/2018 11:50,0.0,NWW,12,-0.4,28081.1,2/1/2018 11:51,8223
44673,185,39.16236,-84.422165,2/1/2018 11:43,5.4,E,12,0.0,28081.2,2/1/2018 11:43,8223
44697,185,39.158038,-84.404749,2/1/2018 11:50,0.0,NWW,12,-0.4,28081.1,2/1/2018 11:50,40991
44698,185,39.161639,-84.409056,2/1/2018 11:48,31.7,E,7,1.0,28082.5,2/1/2018 11:48,31
44713,185,39.16252,-84.422752,2/1/2018 11:42,0.0,E,7,0.0,28081.1,2/1/2018 11:42,31
44726,185,39.1589,-84.403841,2/1/2018 11:49,21.3,S,12,-0.4,28081.2,2/1/2018 11:49,8223
44775,185,39.165487,-84.423017,2/1/2018 11:45,19.5,NNE,7,0.3,28081.4,2/1/2018 11:45,31
44796,185,39.158038,-84.404749,2/1/2018 11:51,0.0,NWW,7,0.0,28081.1,2/1/2018 11:51,31
44805,185,39.16252,-84.422752,2/1/2018 11:42,0.0,E,7,0.0,28081.1,2/1/2018 11:42,31
44821,185,39.160531,-84.404163,2/1/2018 11:48,25.9,SSW,"7,10",-0.4,28081.1,2/1/2018 11:48,1055
44862,185,39.158038,-84.404749,2/1/2018 11:52,0.0,NWW,7,0.0,28081.1,2/1/2018 11:52,31
44864,185,39.158038,-84.404749,2/1/2018 11:52,0.0,NWW,12,0.0,28081.1,2/1/2018 11:52,8223
44875,185,39.160672999999996,-84.404074,2/1/2018 11:48,0.0,SSW,"12,9",-0.4,28081.1,2/1/2018 11:48,42015
44889,185,39.158038,-84.404749,2/1/2018 11:53,0.0,NWW,7,0.0,28081.1,2/1/2018 11:53,31
44925,185,39.162535999999996,-84.421201,2/1/2018 11:44,0.0,E,7,0.1,28081.2,2/1/2018 11:44,31
44931,185,39.161753000000004,-84.411057,2/1/2018 11:47,31.9,SEE,12,0.9,28082.4,2/1/2018 11:47,8223
44950,185,39.157959999999996,-84.40440799999999,2/1/2018 11:50,0.0,W,12,-0.4,28081.1,2/1/2018 11:50,40991
44955,185,39.16252,-84.422752,2/1/2018 11:42,0.0,E,7,0.0,28081.1,2/1/2018 11:42,31
44967,185,39.160228000000004,-84.417253,2/1/2018 11:47,31.8,NEE,7,0.5,28082.0,2/1/2018 11:47,31
45001,185,39.161611,-84.41370500000001,2/1/2018 11:47,26.2,NEE,12,0.7,28082.2,2/1/2018 11:47,8223
45008,185,39.159689,-84.403791,2/1/2018 11:49,0.0,SSE,12,-0.4,28081.1,2/1/2018 11:49,40991
45020,185,39.160106,-84.404512,2/1/2018 11:49,0.0,SW,"12,9",-0.4,28081.2,2/1/2018 11:49,9247
45038,185,39.162545,-84.421441,2/1/2018 11:43,13.2,E,7,0.1,28081.2,2/1/2018 11:43,31
45046,185,39.158038,-84.404749,2/1/2018 11:51,0.0,NWW,7,0.0,28081.1,2/1/2018 11:51,31
45047,185,39.158038,-84.404749,2/1/2018 11:52,0.0,NWW,12,0.0,28081.1,2/1/2018 11:52,8223
45055,185,39.163571999999995,-84.418937,2/1/2018 11:46,31.7,SSE,12,0.2,28081.7,2/1/2018 11:46,8223
45059,185,39.162032,-84.418736,2/1/2018 11:46,32.0,S,7,0.3,28081.8,2/1/2018 11:46,31
45063,185,39.161173,-84.403912,2/1/2018 11:48,15.3,SSE,12,1.2,28082.8,2/1/2018 11:48,8223
45064,185,39.165703,-84.420789,2/1/2018 11:45,20.0,E,7,0.4,28081.5,2/1/2018 11:45,31
45070,185,39.162535999999996,-84.421201,2/1/2018 11:44,0.0,E,12,0.1,28081.2,2/1/2018 11:44,8223
45077,185,39.160106,-84.404512,2/1/2018 11:48,0.0,SW,7,-0.4,28081.2,2/1/2018 11:48,31
45086,185,39.158038,-84.404749,2/1/2018 11:51,0.0,NWW,7,0.0,28081.1,2/1/2018 11:51,31
45087,185,39.16252,-84.422752,2/1/2018 11:41,0.0,E,7,0.0,28081.1,2/1/2018 11:41,31
45100,185,39.158038,-84.404749,2/1/2018 11:54,0.0,NWW,7,0.0,28081.1,2/1/2018 11:54,31
45102,185,39.161654,-84.409386,2/1/2018 11:48,31.9,E,12,0.9,28082.5,2/1/2018 11:48,8223
45103,185,39.158038,-84.404749,2/1/2018 11:54,0.0,NWW,7,0.0,28081.1,2/1/2018 11:54,31
45111,185,39.160106,-84.404512,2/1/2018 11:49,0.0,SW,12,-0.4,28081.2,2/1/2018 11:49,8223
45114,185,39.159649,-84.403775,2/1/2018 11:49,0.0,SSE,9,-0.4,28081.1,2/1/2018 11:49,42015
45139,185,39.162482000000004,-84.422611,2/1/2018 11:43,10.2,SEE,"12,10",0.0,28081.1,2/1/2018 11:43,9247
45147,185,39.162440999999994,-84.422042,2/1/2018 11:43,3.3,NNE,12,0.0,28081.2,2/1/2018 11:43,8223
45158,185,39.160839,-84.41569399999999,2/1/2018 11:47,35.2,NEE,7,0.6,28082.1,2/1/2018 11:47,31
45199,185,39.158038,-84.404749,2/1/2018 11:53,0.0,NWW,7,0.0,28081.1,2/1/2018 11:53,32799
45200,185,39.158038,-84.404749,2/1/2018 11:53,0.0,NWW,12,0.0,28081.1,2/1/2018 11:53,40991
45203,185,39.158038,-84.404749,2/1/2018 11:54,0.0,NWW,"12,9",0.0,28081.1,2/1/2018 11:54,9247
45228,185,39.16252,-84.422752,2/1/2018 11:42,0.0,E,12,0.0,28081.1,2/1/2018 11:42,8223
45235,185,39.16252,-84.422752,2/1/2018 11:41,0.0,E,12,0.0,28081.1,2/1/2018 11:41,8223
45237,185,39.160106,-84.404512,2/1/2018 11:49,0.0,SW,7,-0.4,28081.2,2/1/2018 11:49,31
45277,185,39.158038,-84.404749,2/1/2018 11:55,0.0,NWW,12,0.0,28081.1,2/1/2018 11:55,40991
45285,185,39.161918,-84.412467,2/1/2018 11:47,26.4,E,12,0.8,28082.3,2/1/2018 11:47,8223
45286,185,39.158038,-84.404749,2/1/2018 11:50,0.0,NWW,"12,9",-0.4,28081.1,2/1/2018 11:50,9247
45358,185,39.16236,-84.422135,2/1/2018 11:43,3.1,E,7,0.0,28081.2,2/1/2018 11:43,31
45364,185,39.158038,-84.404749,2/1/2018 11:55,0.0,NWW,12,0.0,28081.1,2/1/2018 11:55,8223
45383,185,39.158038,-84.404749,2/1/2018 11:54,0.0,NWW,12,0.0,28081.1,2/1/2018 11:54,8223
45384,185,39.162582,-84.42084,2/1/2018 11:44,10.7,NE,"7,10",0.0,28081.1,2/1/2018 11:44,1055
45406,185,39.160551,-84.416414,2/1/2018 11:47,34.0,NEE,12,0.5,28082.1,2/1/2018 11:47,8223
45438,185,39.161555,-84.407461,2/1/2018 11:48,39.0,E,7,1.0,28082.6,2/1/2018 11:48,31
45450,185,39.158038,-84.404749,2/1/2018 11:53,0.0,NWW,12,0.0,28081.1,2/1/2018 11:53,8223
45454,185,39.161599,-84.408165,2/1/2018 11:48,28.3,E,12,1.0,28082.5,2/1/2018 11:48,8223
45469,185,39.162535999999996,-84.421201,2/1/2018 11:44,0.0,E,12,0.1,28081.2,2/1/2018 11:44,8223
45470,185,39.16252,-84.422752,2/1/2018 11:41,0.0,E,12,0.0,28081.1,2/1/2018 11:41,8223
45485,185,39.158038,-84.404749,2/1/2018 11:52,0.0,NWW,7,0.0,28081.1,2/1/2018 11:52,31
45493,185,39.162535999999996,-84.421201,2/1/2018 11:44,0.0,E,7,0.1,28081.2,2/1/2018 11:44,31
45503,185,39.161293,-84.414517,2/1/2018 11:47,29.6,NEE,7,0.7,28082.2,2/1/2018 11:47,31
45522,185,39.164531,-84.423118,2/1/2018 11:45,24.7,N,7,0.2,28081.3,2/1/2018 11:45,31
45526,185,39.16252,-84.422752,2/1/2018 11:42,0.0,E,12,0.0,28081.1,2/1/2018 11:42,8223
45536,185,39.158038,-84.404749,2/1/2018 11:51,0.0,NWW,12,0.0,28081.1,2/1/2018 11:51,8223
45589,185,39.158038,-84.404749,2/1/2018 11:52,0.0,NWW,12,0.0,28081.1,2/1/2018 11:52,8223
45594,185,39.158038,-84.404749,2/1/2018 11:55,0.0,NWW,12,0.0,28081.1,2/1/2018 11:55,8223
45606,185,39.158038,-84.404749,2/1/2018 11:51,0.0,NWW,12,0.0,28081.1,2/1/2018 11:51,8223
45612,185,39.159818,-84.41834200000001,2/1/2018 11:47,16.0,E,7,0.4,28082.0,2/1/2018 11:47,31
45616,185,39.158038,-84.404749,2/1/2018 11:54,0.0,NWW,12,0.0,28081.1,2/1/2018 11:54,40991
45639,185,39.161728000000004,-84.41063199999999,2/1/2018 11:47,33.0,E,7,0.9,28082.4,2/1/2018 11:47,31
45640,185,39.161322,-84.404377,2/1/2018 11:48,24.1,E,7,1.2,28082.7,2/1/2018 11:48,31
45646,185,39.157990000000005,-84.404667,2/1/2018 11:50,6.8,NWW,12,-0.4,28081.1,2/1/2018 11:50,8223
45661,185,39.158038,-84.404749,2/1/2018 11:57,0.0,NWW,12,0.0,28081.1,2/1/2018 11:57,8223
45683,185,39.158038,-84.404749,2/1/2018 12:02,0.0,NWW,12,0.0,28081.1,2/1/2018 12:02,8223
45693,185,39.158038,-84.404749,2/1/2018 12:03,0.0,NWW,12,0.0,28081.1,2/1/2018 12:03,8223
45700,185,39.158038,-84.404749,2/1/2018 12:05,0.0,NWW,7,0.0,28081.1,2/1/2018 12:05,31
45735,185,39.158038,-84.404749,2/1/2018 12:04,0.0,NWW,7,0.0,28081.1,2/1/2018 12:04,31
45758,185,39.158038,-84.404749,2/1/2018 11:57,0.0,NWW,"12,9",0.0,28081.1,2/1/2018 11:57,9247
45761,185,39.158038,-84.404749,2/1/2018 11:59,0.0,NWW,7,0.0,28081.1,2/1/2018 11:59,31
45762,185,39.158038,-84.404749,2/1/2018 11:57,0.0,NWW,12,0.0,28081.1,2/1/2018 11:57,8223
45764,185,39.158038,-84.404749,2/1/2018 12:08,0.0,NWW,7,0.0,28081.1,2/1/2018 12:08,31
45765,185,39.158038,-84.404749,2/1/2018 12:00,0.0,NWW,7,0.0,28081.1,2/1/2018 12:00,31
45789,185,39.158038,-84.404749,2/1/2018 11:59,0.0,NWW,"7,9",0.0,28081.1,2/1/2018 11:59,1055
45791,185,39.158038,-84.404749,2/1/2018 11:59,0.0,NWW,7,0.0,28081.1,2/1/2018 12:00,31
45794,185,39.158038,-84.404749,2/1/2018 12:02,0.0,NWW,12,0.0,28081.1,2/1/2018 12:02,8223
45795,185,39.158038,-84.404749,2/1/2018 12:06,0.0,NWW,12,0.0,28081.1,2/1/2018 12:06,8223
45817,185,39.158038,-84.404749,2/1/2018 12:00,0.0,NWW,12,0.0,28081.1,2/1/2018 12:00,8223
45855,185,39.158038,-84.404749,2/1/2018 12:06,0.0,NWW,"7,9",0.0,28081.1,2/1/2018 12:06,1055
45857,185,39.158038,-84.404749,2/1/2018 12:03,0.0,NWW,7,0.0,28081.1,2/1/2018 12:03,31
45862,185,39.158038,-84.404749,2/1/2018 12:10,0.0,NWW,12,0.0,28081.1,2/1/2018 12:10,8223
45872,185,39.158038,-84.404749,2/1/2018 12:01,0.0,NWW,12,0.0,28081.1,2/1/2018 12:01,8223
45929,185,39.158038,-84.404749,2/1/2018 11:59,0.0,NWW,12,0.0,28081.1,2/1/2018 11:59,8223
45939,185,39.158038,-84.404749,2/1/2018 12:10,0.0,NWW,7,0.0,28081.1,2/1/2018 12:10,31
45946,185,39.158038,-84.404749,2/1/2018 12:08,0.0,NWW,"12,9",0.0,28081.1,2/1/2018 12:08,9247
45949,185,39.158038,-84.404749,2/1/2018 11:56,0.0,NWW,7,0.0,28081.1,2/1/2018 11:56,31
45970,185,39.158038,-84.404749,2/1/2018 12:07,0.0,NWW,12,0.0,28081.1,2/1/2018 12:07,8223
45979,185,39.158038,-84.404749,2/1/2018 11:57,0.0,NWW,7,0.0,28081.1,2/1/2018 11:57,31
45989,185,39.158038,-84.404749,2/1/2018 12:01,0.0,NWW,"12,9",0.0,28081.1,2/1/2018 12:01,9247
45994,185,39.158038,-84.404749,2/1/2018 12:03,0.0,NWW,12,0.0,28081.1,2/1/2018 12:03,40991
45996,185,39.158038,-84.404749,2/1/2018 12:09,0.0,NWW,"12,9",0.0,28081.1,2/1/2018 12:09,9247
46000,185,39.158038,-84.404749,2/1/2018 11:59,0.0,NWW,12,0.0,28081.1,2/1/2018 11:59,8223
46006,185,39.158038,-84.404749,2/1/2018 12:05,0.0,NWW,7,0.0,28081.1,2/1/2018 12:05,31
46017,185,39.158038,-84.404749,2/1/2018 12:07,0.0,NWW,7,0.0,28081.1,2/1/2018 12:07,31
46018,185,39.158038,-84.404749,2/1/2018 12:00,0.0,NWW,12,0.0,28081.1,2/1/2018 12:00,8223
46029,185,39.158038,-84.404749,2/1/2018 12:00,0.0,NWW,12,0.0,28081.1,2/1/2018 12:00,8223
46033,185,39.158038,-84.404749,2/1/2018 12:02,0.0,NWW,12,0.0,28081.1,2/1/2018 12:02,8223
46068,185,39.158038,-84.404749,2/1/2018 11:56,0.0,NWW,12,0.0,28081.1,2/1/2018 11:56,8223
46070,185,39.158038,-84.404749,2/1/2018 12:05,0.0,NWW,7,0.0,28081.1,2/1/2018 12:05,31
46080,185,39.158038,-84.404749,2/1/2018 12:01,0.0,NWW,7,0.0,28081.1,2/1/2018 12:01,31
46102,185,39.158038,-84.404749,2/1/2018 12:08,0.0,NWW,7,0.0,28081.1,2/1/2018 12:08,31
46123,185,39.158038,-84.404749,2/1/2018 11:58,0.0,NWW,12,0.0,28081.1,2/1/2018 11:58,8223
46131,185,39.158038,-84.404749,2/1/2018 12:00,0.0,NWW,7,0.0,28081.1,2/1/2018 12:00,31
46147,185,39.158038,-84.404749,2/1/2018 12:05,0.0,NWW,12,0.0,28081.1,2/1/2018 12:05,8223
46159,185,39.158038,-84.404749,2/1/2018 11:56,0.0,NWW,12,0.0,28081.1,2/1/2018 11:56,8223
46182,185,39.158038,-84.404749,2/1/2018 12:01,0.0,NWW,7,0.0,28081.1,2/1/2018 12:01,31
46189,185,39.158038,-84.404749,2/1/2018 11:58,0.0,NWW,"7,9",0.0,28081.1,2/1/2018 11:58,1055
46206,185,39.158038,-84.404749,2/1/2018 11:58,0.0,NWW,12,0.0,28081.1,2/1/2018 11:58,8223
46240,185,39.158038,-84.404749,2/1/2018 12:08,0.0,NWW,7,0.0,28081.1,2/1/2018 12:08,31
46242,185,39.158038,-84.404749,2/1/2018 12:05,0.0,NWW,7,0.0,28081.1,2/1/2018 12:05,31
46256,185,39.158038,-84.404749,2/1/2018 11:59,0.0,NWW,7,0.0,28081.1,2/1/2018 11:59,31
46259,185,39.158038,-84.404749,2/1/2018 12:00,0.0,NWW,7,0.0,28081.1,2/1/2018 12:00,31
46262,185,39.158038,-84.404749,2/1/2018 12:07,0.0,NWW,7,0.0,28081.1,2/1/2018 12:07,31
46263,185,39.158038,-84.404749,2/1/2018 12:10,0.0,NWW,12,0.0,28081.1,2/1/2018 12:10,8223
46276,185,39.158038,-84.404749,2/1/2018 12:10,0.0,NWW,7,0.0,28081.1,2/1/2018 12:10,31
46280,185,39.158038,-84.404749,2/1/2018 12:03,0.0,NWW,7,0.0,28081.1,2/1/2018 12:03,31
46293,185,39.158038,-84.404749,2/1/2018 12:02,0.0,NWW,7,0.0,28081.1,2/1/2018 12:02,31
46296,185,39.158038,-84.404749,2/1/2018 12:09,0.0,NWW,12,0.0,28081.1,2/1/2018 12:09,8223
46302,185,39.158038,-84.404749,2/1/2018 11:56,0.0,NWW,"7,9",0.0,28081.1,2/1/2018 11:56,1055
46330,185,39.158038,-84.404749,2/1/2018 12:06,0.0,NWW,12,0.0,28081.1,2/1/2018 12:06,8223
46331,185,39.158038,-84.404749,2/1/2018 12:00,0.0,NWW,7,0.0,28081.1,2/1/2018 12:00,31
46334,185,39.158038,-84.404749,2/1/2018 12:01,0.0,NWW,7,0.0,28081.1,2/1/2018 12:01,31
46335,185,39.158038,-84.404749,2/1/2018 12:06,0.0,NWW,12,0.0,28081.1,2/1/2018 12:06,8223
46336,185,39.158038,-84.404749,2/1/2018 12:06,0.0,NWW,12,0.0,28081.1,2/1/2018 12:06,8223
46337,185,39.158038,-84.404749,2/1/2018 11:56,0.0,NWW,7,0.0,28081.1,2/1/2018 11:56,31
46338,185,39.158038,-84.404749,2/1/2018 12:03,0.0,NWW,7,0.0,28081.1,2/1/2018 12:03,31
46351,185,39.158038,-84.404749,2/1/2018 12:07,0.0,NWW,7,0.0,28081.1,2/1/2018 12:07,31
46352,185,39.158038,-84.404749,2/1/2018 12:07,0.0,NWW,7,0.0,28081.1,2/1/2018 12:07,31
46354,185,39.158038,-84.404749,2/1/2018 12:02,0.0,NWW,7,0.0,28081.1,2/1/2018 12:02,31
46360,185,39.158038,-84.404749,2/1/2018 12:01,0.0,NWW,12,0.0,28081.1,2/1/2018 12:01,8223
46366,185,39.158038,-84.404749,2/1/2018 12:00,0.0,NWW,12,0.0,28081.1,2/1/2018 12:00,8223
